# started on Mon Jun 20 15:08:43 2022

     1.001196871,6936227842,,instructions,0.00%,108342129,10.83,2.40,insn per cycle
     1.001196871,1036206155,,branches,0.00%,148205415,14.82,1036.326,M/sec
     1.001196871,465656,,branch-misses,0.00%,188180574,18.82,0.04,of all branches
     1.001196871,461532,,branch-load-misses,0.00%,192141561,19.21,0.462,M/sec
     1.001196871,3810,,cache-misses,0.00%,195825400,19.58,0.232,of all cache refs
     1.001196871,1641893,,cache-references,0.00%,159904754,15.99,1.642,M/sec
     1.001196871,2889475307,,cycles,0.00%,159882495,15.99,2.890,GHz
     1.001196871,60,,context-switches,0.00%,999888037,100.00,0.060,K/sec
     1.001196871,999.884016,,cpu-clock,0.00%,999884037,100.00,1.000,CPUs utilized
     1.001196871,0,,minor-faults,0.00%,999884081,100.00,0.000,K/sec
     1.001196871,0,,page-faults,0.00%,999885599,100.00,0.000,K/sec
     1.001196871,999.885309,,task-clock,0.00%,999885191,100.00,1.000,CPUs utilized
     1.001196871,99653079,,bus-cycles,0.00%,159932586,15.99,99.665,M/sec
     1.001196871,2591401262,,ref-cycles,0.00%,199916536,19.99,2591.700,M/sec
     1.001196871,5481128,,L1-dcache-load-misses,0.00%,199552909,19.96,0.23,of all L1-dcache hits
     1.001196871,2430441985,,L1-dcache-loads,0.00%,183941277,18.39,2430.722,M/sec
     1.001196871,1316930812,,L1-dcache-stores,0.00%,79983808,8.00,1317.083,M/sec
     1.001196871,53357,,L1-icache-load-misses,0.00%,79985782,8.00,,
     1.001196871,1375,,LLC-load-misses,0.00%,79971973,8.00,0.16,of all LL-cache hits
     1.001196871,167,,LLC-store-misses,0.00%,119963584,12.00,0.167,K/sec
     1.001196871,800601,,LLC-stores,0.00%,79970147,8.00,0.801,M/sec
     1.001196871,841571,,LLC-loads,0.00%,79935279,7.99,0.842,M/sec
     1.001196871,1341466098,,dTLB-stores,0.00%,76534284,7.65,1341.621,M/sec
     1.001196871,25848,,dTLB-load-misses,0.00%,72571966,7.26,,
     1.001196871,181,,dTLB-store-misses,0.00%,71975062,7.20,0.181,K/sec
     1.001196871,13808,,iTLB-loads,0.00%,107897308,10.79,0.014,M/sec
     1.001196871,2307,,iTLB-load-misses,0.00%,143865270,14.39,16.71,of all iTLB cache hits
     1.001196871,348,,node-load-misses,0.00%,143814602,14.38,0.348,K/sec
     1.001196871,1224,,node-loads,0.00%,143808106,14.38,0.001,M/sec
     1.001196871,28,,node-store-misses,0.00%,71950553,7.20,0.028,K/sec
     1.001196871,151,,node-stores,0.00%,72608182,7.26,0.151,K/sec
     2.001889114,6953396430,,instructions,0.00%,119989297,11.99,2.40,insn per cycle
     2.001889114,1039543069,,branches,0.00%,159989331,15.99,1039.241,M/sec
     2.001889114,318481,,branch-misses,0.00%,199984472,19.98,0.03,of all branches
     2.001889114,318395,,branch-load-misses,0.00%,199990937,19.98,0.318,M/sec
     2.001889114,856,,cache-misses,0.00%,199994937,19.98,0.053,of all cache refs
     2.001889114,1592862,,cache-references,0.00%,160000631,15.99,1.592,M/sec
     2.001889114,2893370989,,cycles,0.00%,160002636,15.99,2.893,GHz
     2.001889114,6,,context-switches,0.00%,1000707422,100.00,0.006,K/sec
     2.001889114,1000.701884,,cpu-clock,0.00%,1000703257,100.00,1.001,CPUs utilized
     2.001889114,0,,minor-faults,0.00%,1000693895,100.00,0.000,K/sec
     2.001889114,0,,page-faults,0.00%,1000693583,100.00,0.000,K/sec
     2.001889114,1000.692078,,task-clock,0.00%,1000692077,100.00,1.001,CPUs utilized
     2.001889114,99765628,,bus-cycles,0.00%,157289550,15.72,99.737,M/sec
     2.001889114,2594194836,,ref-cycles,0.00%,193297517,19.32,2593.441,M/sec
     2.001889114,5467665,,L1-dcache-load-misses,0.00%,189311532,18.92,0.22,of all L1-dcache hits
     2.001889114,2441811108,,L1-dcache-loads,0.00%,185320732,18.52,2441.101,M/sec
     2.001889114,1328972379,,L1-dcache-stores,0.00%,72000183,7.19,1328.586,M/sec
     2.001889114,47480,,L1-icache-load-misses,0.00%,71996789,7.19,,
     2.001889114,737,,LLC-load-misses,0.00%,71999583,7.19,0.09,of all LL-cache hits
     2.001889114,0,,LLC-store-misses,0.00%,107999054,10.79,0.000,K/sec
     2.001889114,769618,,LLC-stores,0.00%,72636900,7.26,0.769,M/sec
     2.001889114,809562,,LLC-loads,0.00%,72009703,7.20,0.809,M/sec
     2.001889114,1343917002,,dTLB-stores,0.00%,74729649,7.47,1343.526,M/sec
     2.001889114,26989,,dTLB-load-misses,0.00%,79346503,7.93,,
     2.001889114,38,,dTLB-store-misses,0.00%,79998558,7.99,0.038,K/sec
     2.001889114,1866,,iTLB-loads,0.00%,120687174,12.06,0.002,M/sec
     2.001889114,1338,,iTLB-load-misses,0.00%,159994501,15.99,17.07,of all iTLB cache hits
     2.001889114,94,,node-load-misses,0.00%,159993280,15.99,0.094,K/sec
     2.001889114,638,,node-loads,0.00%,159985315,15.99,0.638,K/sec
     2.001889114,0,,node-store-misses,0.00%,79985498,7.99,0.000,K/sec
     2.001889114,0,,node-stores,0.00%,79992601,7.99,0.000,K/sec
     3.002405572,7003259165,,instructions,0.00%,108000819,10.79,2.42,insn per cycle
     3.002405572,1044722523,,branches,0.00%,143999853,14.39,1044.331,M/sec
     3.002405572,316653,,branch-misses,0.00%,180002770,17.99,0.03,of all branches
     3.002405572,314510,,branch-load-misses,0.00%,180003960,17.99,0.314,M/sec
     3.002405572,600,,cache-misses,0.00%,180002108,17.99,0.038,of all cache refs
     3.002405572,1555626,,cache-references,0.00%,144666572,14.46,1.555,M/sec
     3.002405572,2893090284,,cycles,0.00%,143996443,14.39,2.892,GHz
     3.002405572,0,,context-switches,0.00%,1000542890,100.00,0.000,K/sec
     3.002405572,1000.547774,,cpu-clock,0.00%,1000547770,100.00,1.001,CPUs utilized
     3.002405572,0,,minor-faults,0.00%,1000547017,100.00,0.000,K/sec
     3.002405572,0,,page-faults,0.00%,1000545179,100.00,0.000,K/sec
     3.002405572,1000.539636,,task-clock,0.00%,1000539637,100.00,1.001,CPUs utilized
     3.002405572,99763190,,bus-cycles,0.00%,146706688,14.66,99.726,M/sec
     3.002405572,2594011566,,ref-cycles,0.00%,186696171,18.66,2593.039,M/sec
     3.002405572,5459243,,L1-dcache-load-misses,0.00%,190682315,19.06,0.22,of all L1-dcache hits
     3.002405572,2443188067,,L1-dcache-loads,0.00%,194710225,19.46,2442.272,M/sec
     3.002405572,1313838648,,L1-dcache-stores,0.00%,80002252,8.00,1313.346,M/sec
     3.002405572,47389,,L1-icache-load-misses,0.00%,79300566,7.93,,
     3.002405572,625,,LLC-load-misses,0.00%,80001275,8.00,0.08,of all LL-cache hits
     3.002405572,0,,LLC-store-misses,0.00%,120000948,11.99,0.000,K/sec
     3.002405572,771715,,LLC-stores,0.00%,79999452,8.00,0.771,M/sec
     3.002405572,761700,,LLC-loads,0.00%,79999198,8.00,0.761,M/sec
     3.002405572,1314314542,,dTLB-stores,0.00%,79999497,8.00,1313.822,M/sec
     3.002405572,21536,,dTLB-load-misses,0.00%,79999987,8.00,,
     3.002405572,25,,dTLB-store-misses,0.00%,79998488,8.00,0.025,K/sec
     3.002405572,0,,iTLB-loads,0.00%,119999617,11.99,0.000,K/sec
     3.002405572,1538,,iTLB-load-misses,0.00%,160006115,15.99,29.44,of all iTLB cache hits
     3.002405572,125,,node-load-misses,0.00%,159998041,15.99,0.125,K/sec
     3.002405572,507,,node-loads,0.00%,157921315,15.78,0.507,K/sec
     3.002405572,176,,node-store-misses,0.00%,73929998,7.39,0.176,K/sec
     3.002405572,0,,node-stores,0.00%,71998559,7.20,0.000,K/sec
     4.002914585,7005621234,,instructions,0.00%,120739478,12.07,2.42,insn per cycle
     4.002914585,1039405729,,branches,0.00%,160000021,15.99,1038.991,M/sec
     4.002914585,326338,,branch-misses,0.00%,199999944,19.99,0.03,of all branches
     4.002914585,322787,,branch-load-misses,0.00%,200005609,19.99,0.323,M/sec
     4.002914585,655,,cache-misses,0.00%,199992480,19.99,0.041,of all cache refs
     4.002914585,1587043,,cache-references,0.00%,159993819,15.99,1.586,M/sec
     4.002914585,2892565629,,cycles,0.00%,159984576,15.99,2.891,GHz
     4.002914585,3,,context-switches,0.00%,1000474611,100.00,0.003,K/sec
     4.002914585,1000.469528,,cpu-clock,0.00%,1000469365,100.00,1.000,CPUs utilized
     4.002914585,0,,minor-faults,0.00%,1000475500,100.00,0.000,K/sec
     4.002914585,0,,page-faults,0.00%,1000474892,100.00,0.000,K/sec
     4.002914585,1000.474919,,task-clock,0.00%,1000474920,100.00,1.000,CPUs utilized
     4.002914585,99742217,,bus-cycles,0.00%,159986505,15.99,99.702,M/sec
     4.002914585,2593569007,,ref-cycles,0.00%,199979190,19.99,2592.534,M/sec
     4.002914585,5467604,,L1-dcache-load-misses,0.00%,199985014,19.99,0.22,of all L1-dcache hits
     4.002914585,2430694059,,L1-dcache-loads,0.00%,199982811,19.99,2429.724,M/sec
     4.002914585,1314145629,,L1-dcache-stores,0.00%,80001518,8.00,1313.621,M/sec
     4.002914585,49661,,L1-icache-load-misses,0.00%,80000306,8.00,,
     4.002914585,1072,,LLC-load-misses,0.00%,78367196,7.83,0.14,of all LL-cache hits
     4.002914585,175,,LLC-store-misses,0.00%,114378984,11.43,0.175,K/sec
     4.002914585,769494,,LLC-stores,0.00%,72000874,7.20,0.769,M/sec
     4.002914585,763195,,LLC-loads,0.00%,71999940,7.20,0.763,M/sec
     4.002914585,1327402030,,dTLB-stores,0.00%,72000905,7.20,1326.872,M/sec
     4.002914585,22817,,dTLB-load-misses,0.00%,71999480,7.20,,
     4.002914585,14,,dTLB-store-misses,0.00%,72000857,7.20,0.014,K/sec
     4.002914585,9,,iTLB-loads,0.00%,108001522,10.79,0.009,K/sec
     4.002914585,2835,,iTLB-load-misses,0.00%,144699108,14.46,72.31,of all iTLB cache hits
     4.002914585,278,,node-load-misses,0.00%,144000316,14.39,0.278,K/sec
     4.002914585,493,,node-loads,0.00%,146078673,14.60,0.493,K/sec
     4.002914585,0,,node-store-misses,0.00%,78066054,7.80,0.000,K/sec
     4.002914585,0,,node-stores,0.00%,79998965,8.00,0.000,K/sec
     5.003436400,7059493444,,instructions,0.00%,119997560,11.99,2.44,insn per cycle
     5.003436400,1039933109,,branches,0.00%,160000967,15.99,1039.492,M/sec
     5.003436400,430702,,branch-misses,0.00%,199998992,19.99,0.04,of all branches
     5.003436400,431728,,branch-load-misses,0.00%,198780461,19.87,0.432,M/sec
     5.003436400,719,,cache-misses,0.00%,194789694,19.47,0.045,of all cache refs
     5.003436400,1564000,,cache-references,0.00%,150793642,15.07,1.563,M/sec
     5.003436400,2893021915,,cycles,0.00%,146806999,14.67,2.892,GHz
     5.003436400,0,,context-switches,0.00%,1000526228,100.00,0.000,K/sec
     5.003436400,1000.526385,,cpu-clock,0.00%,1000526383,100.00,1.001,CPUs utilized
     5.003436400,0,,minor-faults,0.00%,1000521595,100.00,0.000,K/sec
     5.003436400,0,,page-faults,0.00%,1000522686,100.00,0.000,K/sec
     5.003436400,1000.526553,,task-clock,0.00%,1000526551,100.00,1.001,CPUs utilized
     5.003436400,99759401,,bus-cycles,0.00%,143998548,14.39,99.717,M/sec
     5.003436400,2594009922,,ref-cycles,0.00%,179999175,17.99,2592.908,M/sec
     5.003436400,5466770,,L1-dcache-load-misses,0.00%,180000189,17.99,0.22,of all L1-dcache hits
     5.003436400,2441757409,,L1-dcache-loads,0.00%,180000117,17.99,2440.721,M/sec
     5.003436400,1329083958,,L1-dcache-stores,0.00%,72770666,7.27,1328.520,M/sec
     5.003436400,48786,,L1-icache-load-misses,0.00%,72005719,7.20,,
     5.003436400,632,,LLC-load-misses,0.00%,72860958,7.28,0.08,of all LL-cache hits
     5.003436400,27,,LLC-store-misses,0.00%,112854316,11.28,0.027,K/sec
     5.003436400,775165,,LLC-stores,0.00%,80002679,8.00,0.775,M/sec
     5.003436400,740435,,LLC-loads,0.00%,80778274,8.07,0.740,M/sec
     5.003436400,1314865240,,dTLB-stores,0.00%,79998994,8.00,1314.307,M/sec
     5.003436400,22620,,dTLB-load-misses,0.00%,79218507,7.92,,
     5.003436400,0,,dTLB-store-misses,0.00%,79996236,8.00,0.000,K/sec
     5.003436400,8,,iTLB-loads,0.00%,119996097,11.99,0.008,K/sec
     5.003436400,4846,,iTLB-load-misses,0.00%,159996071,15.99,154.42,of all iTLB cache hits
     5.003436400,206,,node-load-misses,0.00%,160001875,15.99,0.206,K/sec
     5.003436400,488,,node-loads,0.00%,160001357,15.99,0.488,K/sec
     5.003436400,0,,node-store-misses,0.00%,79998396,8.00,0.000,K/sec
     5.003436400,0,,node-stores,0.00%,79997037,8.00,0.000,K/sec
     6.003962055,7057929668,,instructions,0.00%,107998393,10.79,2.44,insn per cycle
     6.003962055,1043947232,,branches,0.00%,144874543,14.48,1043.493,M/sec
     6.003962055,314087,,branch-misses,0.00%,180005860,17.99,0.03,of all branches
     6.003962055,314054,,branch-load-misses,0.00%,181216083,18.11,0.314,M/sec
     6.003962055,1010,,cache-misses,0.00%,185203511,18.51,0.063,of all cache refs
     6.003962055,1606781,,cache-references,0.00%,152322823,15.22,1.606,M/sec
     6.003962055,2892755164,,cycles,0.00%,157945840,15.79,2.891,GHz
     6.003962055,1,,context-switches,0.00%,1000486666,100.00,0.001,K/sec
     6.003962055,1000.486644,,cpu-clock,0.00%,1000486382,100.00,1.000,CPUs utilized
     6.003962055,0,,minor-faults,0.00%,1000485250,100.00,0.000,K/sec
     6.003962055,0,,page-faults,0.00%,1000484889,100.00,0.000,K/sec
     6.003962055,1000.484225,,task-clock,0.00%,1000484226,100.00,1.000,CPUs utilized
     6.003962055,99750419,,bus-cycles,0.00%,160002500,15.99,99.707,M/sec
     6.003962055,2593784726,,ref-cycles,0.00%,199997485,19.99,2592.657,M/sec
     6.003962055,5502186,,L1-dcache-load-misses,0.00%,200001302,19.99,0.23,of all L1-dcache hits
     6.003962055,2431325710,,L1-dcache-loads,0.00%,200000405,19.99,2430.269,M/sec
     6.003962055,1345990040,,L1-dcache-stores,0.00%,80000469,8.00,1345.405,M/sec
     6.003962055,49846,,L1-icache-load-misses,0.00%,80005353,8.00,,
     6.003962055,800,,LLC-load-misses,0.00%,79998071,8.00,0.10,of all LL-cache hits
     6.003962055,17,,LLC-store-misses,0.00%,119997157,11.99,0.017,K/sec
     6.003962055,772244,,LLC-stores,0.00%,80000141,8.00,0.772,M/sec
     6.003962055,760898,,LLC-loads,0.00%,80001693,8.00,0.761,M/sec
     6.003962055,1311665999,,dTLB-stores,0.00%,80001452,8.00,1311.096,M/sec
     6.003962055,23611,,dTLB-load-misses,0.00%,80000827,8.00,,
     6.003962055,13,,dTLB-store-misses,0.00%,79431245,7.94,0.013,K/sec
     6.003962055,208,,iTLB-loads,0.00%,115448979,11.54,0.208,K/sec
     6.003962055,4294,,iTLB-load-misses,0.00%,151452096,15.14,162.05,of all iTLB cache hits
     6.003962055,604,,node-load-misses,0.00%,147467775,14.74,0.604,K/sec
     6.003962055,361,,node-loads,0.00%,143998386,14.39,0.361,K/sec
     6.003962055,0,,node-store-misses,0.00%,71999822,7.20,0.000,K/sec
     6.003962055,0,,node-stores,0.00%,72001980,7.20,0.000,K/sec
     7.004495837,7055419539,,instructions,0.00%,119997642,11.99,2.44,insn per cycle
     7.004495837,1049784701,,branches,0.00%,160000484,15.99,1049.318,M/sec
     7.004495837,346452,,branch-misses,0.00%,199995275,19.99,0.03,of all branches
     7.004495837,347643,,branch-load-misses,0.00%,199995199,19.99,0.347,M/sec
     7.004495837,600,,cache-misses,0.00%,199985157,19.99,0.038,of all cache refs
     7.004495837,1601235,,cache-references,0.00%,159977959,15.99,1.601,M/sec
     7.004495837,2892420984,,cycles,0.00%,159980802,15.99,2.891,GHz
     7.004495837,3,,context-switches,0.00%,1000505463,100.00,0.003,K/sec
     7.004495837,1000.505800,,cpu-clock,0.00%,1000505591,100.00,1.001,CPUs utilized
     7.004495837,0,,minor-faults,0.00%,1000505650,100.00,0.000,K/sec
     7.004495837,0,,page-faults,0.00%,1000504714,100.00,0.000,K/sec
     7.004495837,1000.501619,,task-clock,0.00%,1000501618,100.00,1.001,CPUs utilized
     7.004495837,99739398,,bus-cycles,0.00%,159981921,15.99,99.695,M/sec
     7.004495837,2593540471,,ref-cycles,0.00%,199980036,19.99,2592.388,M/sec
     7.004495837,5478711,,L1-dcache-load-misses,0.00%,199897651,19.98,0.22,of all L1-dcache hits
     7.004495837,2431420919,,L1-dcache-loads,0.00%,195913856,19.58,2430.340,M/sec
     7.004495837,1344899445,,L1-dcache-stores,0.00%,72000824,7.20,1344.302,M/sec
     7.004495837,47244,,L1-icache-load-misses,0.00%,72003328,7.20,,
     7.004495837,625,,LLC-load-misses,0.00%,71999379,7.20,0.08,of all LL-cache hits
     7.004495837,19,,LLC-store-misses,0.00%,108000270,10.79,0.019,K/sec
     7.004495837,770538,,LLC-stores,0.00%,71998512,7.20,0.770,M/sec
     7.004495837,753841,,LLC-loads,0.00%,72000584,7.20,0.754,M/sec
     7.004495837,1328337998,,dTLB-stores,0.00%,72828729,7.28,1327.747,M/sec
     7.004495837,23596,,dTLB-load-misses,0.00%,71999124,7.20,,
     7.004495837,42,,dTLB-store-misses,0.00%,71741688,7.17,0.042,K/sec
     7.004495837,260,,iTLB-loads,0.00%,111731428,11.17,0.260,K/sec
     7.004495837,1589,,iTLB-load-misses,0.00%,151717825,15.16,68.83,of all iTLB cache hits
     7.004495837,140,,node-load-misses,0.00%,157320366,15.72,0.140,K/sec
     7.004495837,413,,node-loads,0.00%,160001467,15.99,0.413,K/sec
     7.004495837,0,,node-store-misses,0.00%,79214531,7.92,0.000,K/sec
     7.004495837,0,,node-stores,0.00%,79998541,8.00,0.000,K/sec
     8.005026848,7057173967,,instructions,0.00%,116342140,11.63,2.44,insn per cycle
     8.005026848,1050104782,,branches,0.00%,152352941,15.23,1049.623,M/sec
     8.005026848,424921,,branch-misses,0.00%,188360949,18.83,0.04,of all branches
     8.005026848,429548,,branch-load-misses,0.00%,184376083,18.43,0.429,M/sec
     8.005026848,765,,cache-misses,0.00%,180382587,18.03,0.048,of all cache refs
     8.005026848,1580330,,cache-references,0.00%,144001989,14.39,1.580,M/sec
     8.005026848,2893017537,,cycles,0.00%,143998549,14.39,2.892,GHz
     8.005026848,0,,context-switches,0.00%,1000551480,100.00,0.000,K/sec
     8.005026848,1000.553870,,cpu-clock,0.00%,1000553866,100.00,1.001,CPUs utilized
     8.005026848,0,,minor-faults,0.00%,1000557498,100.00,0.000,K/sec
     8.005026848,0,,page-faults,0.00%,1000560329,100.00,0.000,K/sec
     8.005026848,1000.563390,,task-clock,0.00%,1000563391,100.00,1.001,CPUs utilized
     8.005026848,99761233,,bus-cycles,0.00%,144848809,14.48,99.715,M/sec
     8.005026848,2594031755,,ref-cycles,0.00%,179999923,17.99,2592.842,M/sec
     8.005026848,5466269,,L1-dcache-load-misses,0.00%,180096410,18.00,0.22,of all L1-dcache hits
     8.005026848,2442127269,,L1-dcache-loads,0.00%,184086559,18.40,2441.007,M/sec
     8.005026848,1345604805,,L1-dcache-stores,0.00%,79996228,8.00,1344.987,M/sec
     8.005026848,44836,,L1-icache-load-misses,0.00%,80916504,8.09,,
     8.005026848,463,,LLC-load-misses,0.00%,80000997,8.00,0.06,of all LL-cache hits
     8.005026848,33,,LLC-store-misses,0.00%,120001354,11.99,0.033,K/sec
     8.005026848,773680,,LLC-stores,0.00%,80000951,8.00,0.773,M/sec
     8.005026848,755023,,LLC-loads,0.00%,80000587,8.00,0.755,M/sec
     8.005026848,1345871940,,dTLB-stores,0.00%,80000887,8.00,1345.254,M/sec
     8.005026848,24775,,dTLB-load-misses,0.00%,80003938,8.00,,
     8.005026848,350,,dTLB-store-misses,0.00%,79999030,8.00,0.350,K/sec
     8.005026848,175,,iTLB-loads,0.00%,120001217,11.99,0.175,K/sec
     8.005026848,3058,,iTLB-load-misses,0.00%,160000256,15.99,149.77,of all iTLB cache hits
     8.005026848,88,,node-load-misses,0.00%,159998494,15.99,0.088,K/sec
     8.005026848,313,,node-loads,0.00%,160004000,15.99,0.313,K/sec
     8.005026848,13,,node-store-misses,0.00%,79997181,8.00,0.013,K/sec
     8.005026848,0,,node-stores,0.00%,79997477,8.00,0.000,K/sec
     9.005541071,7054611022,,instructions,0.00%,110777872,11.07,2.44,insn per cycle
     9.005541071,1049764418,,branches,0.00%,150761920,15.07,1049.283,M/sec
     9.005541071,327790,,branch-misses,0.00%,191606072,19.15,0.03,of all branches
     9.005541071,326781,,branch-load-misses,0.00%,195616770,19.55,0.327,M/sec
     9.005541071,842,,cache-misses,0.00%,199617687,19.95,0.053,of all cache refs
     9.005541071,1575988,,cache-references,0.00%,160000167,15.99,1.575,M/sec
     9.005541071,2892775863,,cycles,0.00%,159150110,15.91,2.891,GHz
     9.005541071,5,,context-switches,0.00%,1000464056,100.00,0.005,K/sec
